,Hotel,Point,Country,member,Room type,Date,Review Title,Review Contents
2027,그라벨 호텔 (Grabel Hotel),10.0 최고,LEE (대한민국),커플/2인 여행객,객실정보없음,2019년 8월 | 2박,가성비 좋아요^^,['깨끗하고 작지만 루프탑풀도 있고 커플 가족여행 강추합니다.']
2028,그라벨 호텔 (Grabel Hotel),10.0,Mi (대한민국),그룹 여행객,온돌룸,2019년 10월 | 1박,깔금합니다.,"['좋았어요. 깔끔했고, 시설도 만족스러웠습니다. 시끄럽지도 않았구요~^^']"
2029,그라벨 호텔 (Grabel Hotel),10.0,Junmo (대한민국),커플/2인 여행객,디럭스 오션 트윈,2019년 11월 | 2박,잘 선택한거같네요,['가격대비 좋은 호텔에 묵은거 같아 만족스럽네요 추천합니다~']
2030,그라벨 호텔 (Grabel Hotel),10.0,SUJUNG (대한민국),그룹 여행객,디럭스 패밀리 오션뷰,2020년 9월 | 2박,깨끗하고 위치랑 뷰가 좋아요~ ,['조식도 깔끔하게 잘 나오고 편안하게 잘 쉬다 왔어요']
2031,그라벨 호텔 (Grabel Hotel),9.6,Heasun (대한민국),그룹 여행객,디럭스 오션 트윈,2019년 11월 | 1박,엄마랑 단둘이 제주 ~,['가성비 너무 좋아요 ㅠㅠ 아침에 일어나면 보이는 뷰 .. 흐어엉 넘 좋았어요 엄마도 맘에들어했어요 ㅎㅎ 객실도 넓고 답답하지않고 창이 커서 좋았어요 !!!! 나중에 또 갈게용']
2032,그라벨 호텔 (Grabel Hotel),10.0 최고,Dong (대한민국),그룹 여행객,객실정보없음,2020년 3월 | 1박,최고에요,['직원분들도 친절하고 위치도 좋아요~']
2033,그라벨 호텔 (Grabel Hotel),9.6,Seong (대한민국),출장 여행객,디럭스 패밀리 오션뷰,2020년 5월 | 3박,좋은 위치 좋은 시설,['시설과 위치에서 만점 공항과 애월이 가깝다. 숙소를 호텔로 선택한다면 가장 만족스러울 곳']
2034,그라벨 호텔 (Grabel Hotel),10.0,dahee (대한민국),그룹 여행객,더블 시티뷰,2019년 12월 | 1박,공항이랑 가까워요,['공항이랑 차로 20분정도 거리. 오고 가는날 묵기 좋은 곳이에요!']
2035,그라벨 호텔 (Grabel Hotel),9.6 최고,AHN (대한민국),커플/2인 여행객,객실정보없음,2019년 1월 | 2박,이 가격에 이 수준이면 완벽,"['이 가격대의 호텔들 많이 다녀봤는데, 이 곳이 가장 좋습니다. 바로 앞에 정류장 있고 편의점 두곳이 1분 거리에 있고 오션뷰도 탁 트여서 좋아요. 추천합니다.']"
2036,그라벨 호텔 (Grabel Hotel),10.0 최고,yu (대한민국),나홀로 여행객,객실정보없음,2019년 8월 | 1박,좋아요~!,['수영장이 생각보다 작긴하지만 놀기에 충분했어요. 풍경이 다했어요~~!']
2037,그라벨 호텔 (Grabel Hotel),10.0,kyungjin (대한민국),청소년 동반 가족 여행객,패밀리 트윈룸,2021년 1월 | 1박,좋았습니다 ,['다음날공항도 금방이었고 깨끗하고 조식도 가성비 굿이었습니다']
2038,그라벨 호텔 (Grabel Hotel),9.6,JeongHye (대한민국),유아/아동 동반 가족 여행객,키즈 스위트,2020년 2월 | 1박,키즈룸 너무 좋았어요.,['이 호텔에 1개밖에 없는 키즈룸에 묶었는데 9살 우리딸이 제일 좋아했어요. 침대도 저상형이라 몸부림에도 편안했어요. 바다뷰도 너무 좋아서 한라산이 절로 넘어갔었네요.']
2039,그라벨 호텔 (Grabel Hotel),10.0,youngki (대한민국),청소년 동반 가족 여행객,패밀리 트윈룸,2021년 12월 | 1박,위치 가격 다 만족,['조식도 괜찮았고 위치도 좋아요. 가족여행 추천입니다.']
2040,그라벨 호텔 (Grabel Hotel),10.0 최고,yujin (대한민국),커플/2인 여행객,객실정보없음,2019년 8월 | 1박,수영장 작지만 좋았어요~,['수영장 크기는 작았지만 밤수영재밌었어요 ㅎㅎ']
2041,그라벨 호텔 (Grabel Hotel),10.0,jinyoung (대한민국),커플/2인 여행객,디럭스 오션 트윈,2020년 9월 | 1박,제주도 갈때마다 매번 이용해요.,['제주도 어느 호텔보다도 좋은거 같습니다.']
2042,그라벨 호텔 (Grabel Hotel),10.0,Keun (대한민국),커플/2인 여행객,디럭스 더블 오션,2020년 3월 | 1박,가성비 굿.,['가격대비 오션뷰도 너무 좋구여~ 근처 맛집도 다 있고 좋아요^^']
2043,그라벨 호텔 (Grabel Hotel),9.2,Ja (대한민국),커플/2인 여행객,디럭스 더블 오션,2020년 6월 | 2박,가성비 갑 공항에 가까운 호텔~!!,['공항에서 가까워서 선택한 호텔이었는데 가성비대비 너무 좋았어요~!! 방도 깔끔하고 깨끗했어요!! 오션뷰방을 선택해서 넓은 바다보면서 아침에 일어나는 것도 너무 좋았습니다~ 옷걸이도 많아서 3일치 옷걸기도 좋았구 특히 어매니티 품질 너무 좋았어요~!! 다만 아쉬운점은 외부음식이 반입이 금지되었던것과 어쩔수없는 방자체 먼지가 좀 많았어요! 하지만 이 가격에 이 퀄리티라면 또 이용하려구 합니다!']
2044,그라벨 호텔 (Grabel Hotel),9.6,SO (대한민국),유아/아동 동반 가족 여행객,디럭스 패밀리 오션뷰,2020년 8월 | 1박,즐거웠어요.,"['가족여행가게 되었는데, 즐거웠어요. 대부분 만족했지만, 저희 숙소는 3층이였는데, 화장실에서 냄새가 올라왔어요. 그래서 위생 상태 별 하나 제외했어요. 나머지는 만족합니다.']"
2045,그라벨 호텔 (Grabel Hotel),10.0,soojungbyul (대한민국),유아/아동 동반 가족 여행객,디럭스 오션 트윈,2021년 8월 | 2박,믿고 선택하세요^^,['가격도 조식도 생맥주 서비스에 나온 팝콘까지 맛납니다~~~']
2046,그라벨 호텔 (Grabel Hotel),9.6,seo (대한민국),나홀로 여행객,"Deluxe Twin Room, Sea View (1 Double Bed and 1 Twin Bed)",2021년 4월 | 2박,좋아요,['이번 제주여행을 같이 갔던 친구가 예전에 방문했던곳이라고 추천해서 가게됐는데 너무 좋았어요 바다뷰 객실과 바람쐐기 좋은 루프탑이 있어서 좋은 여행되고 왔습니당^^']
2047,그라벨 호텔 (Grabel Hotel),10.0,hyunjo (대한민국),유아/아동 동반 가족 여행객,디럭스 오션 트윈,2022년 4월 | 1박,최고,['가성비 최고의 호텔이고 루브탑 인피니티풀은 아이들과 놀기에 너무좋아요']
2048,그라벨 호텔 (Grabel Hotel),10.0,CHO (대한민국),유아/아동 동반 가족 여행객,패밀리 트윈룸,2021년 7월 | 1박,굿,['가족 여행 추천드립니다. 최고에요.. 방역수칙 철저히 지키는 호텔입니다.']
2049,그라벨 호텔 (Grabel Hotel),10.0,Jinhee (대한민국),유아/아동 동반 가족 여행객,오션 키즈룸,2021년 6월 | 1박,가족여행으로 굿,['키즈룸에서 잘 쉬다갑니다 인피니티풀도 너무 좋았어요']
2050,그라벨 호텔 (Grabel Hotel),10.0,GYUHYUN (대한민국),커플/2인 여행객,디럭스 패밀리 오션뷰,2021년 3월 | 1박,가격좋고 위치좋고 수영장 좋아요,['솔직히 3박4일 숙소중에 제일좋았습니다']
2051,그라벨 호텔 (Grabel Hotel),9.6,Seolhwa (대한민국),커플/2인 여행객,더블 시티뷰,2020년 5월 | 1박,쾌적,['공항이랑은 가깝지만 관광이나 해수욕 하기에는 위치가 좋지는 않습니다. 오전비행기라 마지막날 머물렀는데 호텔은 너무 좋았습니다. 여유있게 있을수 없었던게 너무 아쉬웠습니다.']
2052,그라벨 호텔 (Grabel Hotel),9.6 최고,Donghun (대한민국),유아/아동 동반 가족 여행객,객실정보없음,2019년 1월 | 1박,가성비 최고~,['저렴하지만 깔끔하고 세련된 호텔 편안하네요 1층에 편의점이 있어서 편리하구요 주변에 식당도 있고 바다도 잘보이네요. 공항도 가까워서 좋네요~ 만족합니다']
2053,그라벨 호텔 (Grabel Hotel),9.6 최고,DOHUN (대한민국),커플/2인 여행객,객실정보없음,2020년 2월 | 2박,준수한 가격의 깔끔한 호텔,"['딱히 군더더기 없는 호텔입니다. 지상과 지하 주차장 완비, 깔끔한 객실, 맛있는 조식. 다만 가운이나 일회용 샤워타올 같은 어메니티가 없는 게 아쉽네요.']"
2054,그라벨 호텔 (Grabel Hotel),9.6,JUHUI (대한민국),나홀로 여행객,디럭스 패밀리 오션뷰,2021년 5월 | 1박,또 가고싶은 숙소!!,['밑에 식당도 정말 맛있고! 청결하고! 침대도 편하고! 화장실도 좋습니다. 수영장은 작지만 재밌게 즐길 수 있었어요. 다음에 또 머물 의향 100%입니다.']
2055,그라벨 호텔 (Grabel Hotel),9.6,hyomi (대한민국),커플/2인 여행객,디럭스 오션 트윈,2020년 12월 | 3박,편하고 좋습니다.,['외부음식 반입금지가 조금은 불편하였지만 룸서비스도 잘되고 방 상태도 아주 편하고 공항과 위치도 가까워 좋네요^^ 바다뷰도 아침마다 너무 좋았습니다.']
2056,그라벨 호텔 (Grabel Hotel),10.0,SANG (대한민국),청소년 동반 가족 여행객,디럭스 패밀리 오션뷰,2021년 10월 | 1박,너무 깨끗,"['동네 주변도 예쁘고, 시설도 깨끗해서 맘에 들었어요…ㅎㅎ']"
2057,그라벨 호텔 (Grabel Hotel),10.0 최고,Dong (대한민국),커플/2인 여행객,객실정보없음,2020년 3월 | 2박,최고의 갓성비 호텔입니다.,['제주 서쪽 최고의 갓성비 호텔입니다 ㅎㅎ']
2058,그라벨 호텔 (Grabel Hotel),9.6,ji (대한민국),나홀로 여행객,더블 시티뷰,2019년 9월 | 1박,뚜벅이여행에 최적화 된!,"['뚜벅이 여행으론 최적화 된 위치 같아여~! 버스 한번 타면 협재까지 내려갈 수도 있고 주변에 롯데리아, 바다, 카페, 편의점 아주 만족합니다!']"
2059,그라벨 호텔 (Grabel Hotel),9.6,SUE (대한민국),출장 여행객,트윈룸 시티뷰,2019년 12월 | 1박,출장중 우연히 찾은 호텔,['출장중 우연히 알게 된 그라벨호텔...조식도 근처 카페도 넘 좋았어요. 공항으로 이동하기에도 편리하고 여러모로 편하고 행복했던 여행이었습니다.']
2060,그라벨 호텔 (Grabel Hotel),10.0,YOOJIN (대한민국),커플/2인 여행객,트윈룸 시티뷰,2020년 6월 | 1박,가격 대비 최상,"['최상의 룸 컨디션, 수영장이 온수풀이 안되는 아쉬움']"
2061,그라벨 호텔 (Grabel Hotel),10.0,JI (대한민국),커플/2인 여행객,디럭스 오션 트윈,2020년 6월 | 1박,좋습니다,['좋습니다 깔끔해요 주차장도 좋고 바로 앞에 편의점 있음']
2062,그라벨 호텔 (Grabel Hotel),10.0,Hyo (대한민국),커플/2인 여행객,디럭스 오션 트윈,2021년 10월 | 1박,,['바다도 잘 보이고 룸서비스 너무 맛있었어요 조식도 좋았습니다']
2063,그라벨 호텔 (Grabel Hotel),10.0 최고,kim (대한민국),나홀로 여행객,객실정보없음,2020년 1월 | 1박,가격대비 굳,['깨끗하구 주차도 하기 편하고 가격도 싸고 넘 만족!']
2064,그라벨 호텔 (Grabel Hotel),9.6 최고,Jihye (대한민국),청소년 동반 가족 여행객,객실정보없음,2020년 2월 | 1박,엄마랑 여행,['오션뷰는 아니었지만 하루 자는데 부족함이 없어요. 시설도 좋고 깨끗하고 잠도 정말 잘 잤습니다. 조식도 간단하게 먹기에 음식도 깔끔하고 괜찮았어요.']
2065,그라벨 호텔 (Grabel Hotel),9.2,Eunyoung (대한민국),청소년 동반 가족 여행객,트윈룸 시티뷰,2020년 3월 | 1박,깨끗 친절 ,['깨끗하고 직원분들 친절해요. 루프탑은 여름에 가면 좋을 듯 해요... 다만 수건이 다 낡았네요. 발매트도 없어서 가져다 달라 했어요. (바로 가져다 주셨어요) 발매트폭이 20cm 정도 되던데... 작아요... ㅎㅎ']
2066,그라벨 호텔 (Grabel Hotel),9.6,ji (대한민국),나홀로 여행객,디럭스 더블 오션,2019년 9월 | 1박,위치 좋아요~,"['위치는 버스정류장 바로 앞이라서 좋고, 무엇보다 바다, 오션뷰카페도 가까워서 좋습니다. 첫날 이불엔 뭐가 묻어 있어서 그건 좀 찝찝했어요;^^;']"
2067,그라벨 호텔 (Grabel Hotel),10.0,yumi (대한민국),유아/아동 동반 가족 여행객,오션 키즈룸,2022년 3월 | 1박,만족스런 휴가~♡♡,['수영장. 키즈룸 넘 좋아요!!! 또예약합니다~♡']
2068,그라벨 호텔 (Grabel Hotel),10.0,Chanho (대한민국),그룹 여행객,온돌룸,2019년 10월 | 1박,가족여행으로 좋네요,['공항근처여서 하룻밤 묵었는데 좋았습니다.']
2069,그라벨 호텔 (Grabel Hotel),9.6,YEONJIN (대한민국),커플/2인 여행객,시티뷰 룸 (클럽 라운지 이용),2022년 1월 | 1박,숙소 좋습니다,['공항에서 숙소까지 8300원 나옵니다 위치가깝고 숙소 상태도 좋습니다 옥상 돔 이용시 비용발생한다는걸 미리 공지해주면 더 좋았을것같아요~^^']
2070,그라벨 호텔 (Grabel Hotel),9.6,YEJIN (대한민국),나홀로 여행객,디럭스 오션 트윈,2020년 8월 | 2박,만족합니다,['조식도 좋고 바다도 예뻣어요!!! 수영장도 기대없이 갔는데 잘 놀았습니다~~ 위치가 약간 애매할수 잇어요 뚜벅이만 아니시라몀 강추합니당!!']
2071,그라벨 호텔 (Grabel Hotel),10.0,jieun (대한민국),유아/아동 동반 가족 여행객,오션 키즈룸,2021년 9월 | 3박,가성비 최고,['모든면에서 만족합니다 재방문의사 있습니다']
2072,그라벨 호텔 (Grabel Hotel),10.0 최고,JIYOON (대한민국),나홀로 여행객,객실정보없음,2020년 12월 | 3박,가성비 좋아요~,['깨끗하고 조식도 맛있고 오션뷰도 좋아요 ㅎㅎ']
2073,그라벨 호텔 (Grabel Hotel),9.6,Hyoseok (대한민국),커플/2인 여행객,디럭스 오션 트윈,2022년 4월 | 2박,늦은 비행기로 제주도에 도착하면,['늦은 비행기로 제주도에 도착하신다면 공항에도 가깝고 가성비 높은 그라벨호텔을 추천합니다! 조식도 너무 맛있어요!']
2074,그라벨 호텔 (Grabel Hotel),10.0,jiyang (대한민국),나홀로 여행객,디럭스룸 - 바다 전망,2021년 4월 | 1박,가격대비 좋은 룸컨디션,['잠만 자기에는 깨끗하고 넓었어요']
2075,그라벨 호텔 (Grabel Hotel),9.2,Seunghyun (대한민국),유아/아동 동반 가족 여행객,온돌룸,2020년 1월 | 1박,가격대비 전 별루~,['후기가 넘 좋아 기대를 많이 했던 탓인가 청소상태나 전반적인 분위기는 괜찮았으나 온돌방을 이용 하는데 1센치도 안되는 바닥이불은 뭐람 밤새허리아퍼 한숨도 못잠 나머지는 그럭저럭 괜찮음']
2076,그라벨 호텔 (Grabel Hotel),9.2,SooJin (대한민국),나홀로 여행객,디럭스 더블 오션,2019년 3월 | 3박,신축호텔라 깨끗하고 공항과 가까워서 아침비행이면 추천!,['마지막날 아침비행으로 와야해서 최대한 공항근처 호텔로 생각하고 예약했습니다 비행기소음 거의 안들리고 신축이라 깨끗하고 좋았어요 주위에 먹거리가없는게 아쉬웠고(차타고나가야함) 루프탑은 계절에따라 close 될수있으니 여름이 아니라면 비추ㅠ 전 2월에말에갔음 조식은 괜찮았습니다']
2077,그라벨 호텔 (Grabel Hotel),9.6,younha (대한민국),유아/아동 동반 가족 여행객,오션 키즈룸,2021년 4월 | 1박,가격대비훌륭,['수영장 이용도 되고 공항과 가깝고 직원분들도 친절해너무 좋았어요^^']
2078,그라벨 호텔 (Grabel Hotel),10.0 최고,HONG (대한민국),출장 여행객,객실정보없음,2020년 5월 | 4박,편안해요,['전반적으로 만족합니다 자주 애용하고 있어요~']
2079,그라벨 호텔 (Grabel Hotel),9.6 최고,HONG (대한민국),출장 여행객,객실정보없음,2020년 6월 | 4박,오션뷰가 시티뷰보다 좋네요,['오션뷰로 예약했는데 좋네요 도로하나두고 보이는 바닷가뷰라서 앉아있음 바다만 보여요 가격대비 만족합니다~']
2080,그라벨 호텔 (Grabel Hotel),10.0,AHYUN (대한민국),커플/2인 여행객,더블 시티뷰,2019년 12월 | 1박,좋아요,['위치좋고 방도 넓고 일단 침대가 정말 넓어요 최고최고']
2081,그라벨 호텔 (Grabel Hotel),10.0 최고,yunkyeong (대한민국),커플/2인 여행객,객실정보없음,2019년 4월 | 1박,깔끔해요 ,['해변과도 가깝고 공항에서 거리도 괜찮았습니다']
2082,그라벨 호텔 (Grabel Hotel),10.0,DAE (대한민국),청소년 동반 가족 여행객,트윈룸 시티뷰,2022년 2월 | 2박,최고,"['호텔이 공항에서도 비교적 가깝고, 가격대비 괜찮았습니다!']"
2083,그라벨 호텔 (Grabel Hotel),10.0,KEUEUNSAN (대한민국),커플/2인 여행객,디럭스 더블 오션,2020년 8월 | 1박,좋아용~,['태풍으로 수영장 이용못해서 아쉽지만 좋았습니다.']
2084,그라벨 호텔 (Grabel Hotel),9.6,Sara (대한민국),그룹 여행객,디럭스 오션 트윈,2020년 5월 | 1박,수영장 뷰가 너무 이뻤어요,['주위가 조용하고 탁 트이는 오션뷰에 정말 이쁜 루프탑까지! 위생상태도 좋았고 화장실도 넓찍하니 예뻤습니다']
2085,그라벨 호텔 (Grabel Hotel),10.0,Sehee (대한민국),커플/2인 여행객,패밀리 트윈룸,2020년 11월 | 2박,부모님 여행,['공항 근처로 잡아드렸는데 만족하셨습니당']
2086,그라벨 호텔 (Grabel Hotel),10.0 최고,JEONGHUN (대한민국),커플/2인 여행객,객실정보없음,2019년 12월 | 2박,적극추천,['완벽했어요 친절합니다']
2087,그라벨 호텔 (Grabel Hotel),9.6,kyung (대한민국),유아/아동 동반 가족 여행객,트윈룸 시티뷰,2022년 8월 | 1박,침대 상태,['제주에서4박을 하는동안 세군데 숙소를 사용했는데 그라벨 침대와 베개가 가장 편했어요. 적당한 쿠션감과 높이가 굿입니다']
2088,그라벨 호텔 (Grabel Hotel),9.6,HONG (대한민국),커플/2인 여행객,Deluxe 온돌룸,2022년 4월 | 1박,저렴한 가격에 인피니트풀 너무 좋았읍니다,['인피니티풀이 좀 작으면이 있지만 온수플 따뜻했고 사진 찍기 좋습니다..... 추천합니다']
2089,그라벨 호텔 (Grabel Hotel),9.5 최고,YEEUN (대한민국),커플/2인 여행객,객실정보없음,2020년 3월 | 2박,진짜 너무 좋아여...,"['주차장 램프가 너무 폭이 좁은 것만 빼면...진짜 청결도와 친절도 모든게 완벽,,']"
2090,그라벨 호텔 (Grabel Hotel),9.6,Hyeon (대한민국),커플/2인 여행객,디럭스 오션 트윈,2022년 5월 | 3박,가성비 갑 !!!,['위치도 좋고 직원들도 너무 친절하고 조식도 맛있었어요!!!ㅋㅋㅋ']
2091,그라벨 호텔 (Grabel Hotel),8.8 우수,SEO (대한민국),나홀로 여행객,객실정보없음,2020년 4월 | 3박,공항과 가깝고 깔끔한 호텔,['항상 서귀포쪽에만 머물다가 처음으로 제주시 쪽으로 예약해봤는데 공항과 가깝고 호텔도 깔끔하고 객실도 생각보다 넓어서 좋았고 직원들도 매우 친절했다. 코로나 때문에 수영장이랑 루프탑을 안해서 좀 아쉬웠는데 여름에 한번 다시 오고싶다. 주변에 숨은 맛집들도 꽤 있어서 좋았다. 이벤트 기간이라 조식을 사흘 내내 무료로 제공했는데 가짓수가 부족하고 메뉴 변동이 거의 없는 점은 좀 아쉬웠다.']
2092,그라벨 호텔 (Grabel Hotel),9.6 최고,Sunah (대한민국),커플/2인 여행객,객실정보없음,2020년 9월 | 2박,그라벨은 ,['매번 아용하는곳 가격대비 조식도 훌륭함 객실내부 의자에 얼룩이 있지만 참 안바꿈 그래도 공항에서 가깝고 룸서비스도 되고 좋음']
2093,그라벨 호텔 (Grabel Hotel),9.6,SeungYeol (대한민국),청소년 동반 가족 여행객,디럭스 오션 트윈,2020년 11월 | 1박,좋아요,['비수기라서 그런지 13만원정도 1박했는데 숙소 시설및 컵등등 좋은제품으로 되어있어 좋습니다. 룸 컨디션도 매우 훌륭합니다.']
2094,그라벨 호텔 (Grabel Hotel),9.2 최고,GAEUN (대한민국),커플/2인 여행객,객실정보없음,2020년 2월 | 2박,전반적으로 조용하고 좋았어요~,['직원분들도 친절하시고 공항이랑도 많이 안 멀고 서비스도 괜찮았아요 다만 아쉬운 점은 객실안에서 슬리퍼를 신고 다녀야 한다는 점?... 그것 말고는 좋았습니당']
2095,그라벨 호텔 (Grabel Hotel),10.0,HYERIN (대한민국),그룹 여행객,트윈룸 시티뷰,2021년 9월 | 1박,최고,['수영장은 이용하지 못했지만 방 자체는 쾌적했습니다.']
2096,그라벨 호텔 (Grabel Hotel),10.0 최고,yerim (대한민국),커플/2인 여행객,객실정보없음,2020년 3월 | 2박,깨끗하고 위치 좋은 호텔,['깨끗하고 위치 좋은 호텔']
2097,그라벨 호텔 (Grabel Hotel),9.2 최고,SAE (대한민국),청소년 동반 가족 여행객,객실정보없음,2019년 1월 | 1박,기대이상,['공항이랑 가까워서 예약한호텔이라 기대없이 방문했는데 기대이상이었어요~ 깨끗하고 친절하고 메트리스도 편하고 다음에도 공항 근처에 머물러야하면 다시 방문하고싶네요~^^']
2098,그라벨 호텔 (Grabel Hotel),10.0 최고,minji (일본),나홀로 여행객,객실정보없음,2020년 6월 | 1박,어머니와여행-,['마지막날 공항과 가까워서 너무좋앗어요']
2099,그라벨 호텔 (Grabel Hotel),8.8 우수,eunji (대한민국),커플/2인 여행객,객실정보없음,2019년 9월 | 2박,깔끔한 호텔,['가격대비 깔끔하고 직원분들 모두 친절하셨어요 위치도 그럭저럭 괜찮고 주변에 편의점도 있어서 좋았어요 루프탑 수영장은 생각대로 작았지만 흐린 날이라 추워서 사람이 별로 없길래 잠시나마 잘 놀았어요 물이 너무 차가워서 조금밖에 못놀았던게 아쉬워요 조식은 이틀 중에 한번만 신청해서 먹어봤는데 정말 먹을게 없더라구요 그나마 전복죽 잘 먹었고 빵 먹었네요 그래도 전체적으로 가격대비 나쁘지 않은 호텔이었어요']
2100,그라벨 호텔 (Grabel Hotel),10.0,SungHoon (대한민국),유아/아동 동반 가족 여행객,키즈 스위트룸 오션,2022년 3월 | 1박,가격대비최고,['루프탑에 키즈스위트방 너무좋아요♡']
2101,그라벨 호텔 (Grabel Hotel),9.2,Heame (대한민국),그룹 여행객,디럭스룸 - 바다 전망,2021년 5월 | 2박,좋아요 ,['애월쪽 뚜벅이 여행이였는데 공항까지 멀지 않고 애월쪽은 버스가 생각보다 많이 다녀서 편했습니다 주위에 스벅 편의점 롯데리아 등도 있고 오션뷰도 좋았어요 시간이 없어 부대시설은 이용 못했지만 로비도 깨끗하고 좋습니다 근처 해수욕장은 없지만 재주도 가면 한번 도 이용해보고싶어요']
2102,그라벨 호텔 (Grabel Hotel),9.2 최고,JIEUN (대한민국),그룹 여행객,객실정보없음,2019년 9월 | 1박,그냥 그래요,"['공항이랑 가까워서 좋습니다만, 전에 이용했을때와는 다르게 배수가 .. 너무 안되서 불편했습니다 샤워부스에서 샤워하다보면 바닥에 물이 넘칠정도로 배수가 문제가 있더군요. 그리고 물에서 약품 냄새가 너무 나서 씻을때마다 쪼금 역겨웠습니다. 이 부분 개선한다면 아주 좋은 호텔입니다']"
2103,그라벨 호텔 (Grabel Hotel),10.0,Inhyo (대한민국),출장 여행객,트윈룸 시티뷰,2021년 1월 | 2박,여유로운 휴식,['일 하러 출장왔는데 편히 쉬고 갑니다']
2104,그라벨 호텔 (Grabel Hotel),10.0 최고,LEE (대한민국),커플/2인 여행객,객실정보없음,2019년 6월 | 1박,커플끼리이용하기좋습니다,['전체적으로 만족스러워요']
2105,그라벨 호텔 (Grabel Hotel),9.2,Sun (대한민국),유아/아동 동반 가족 여행객,디럭스 패밀리 오션뷰,2019년 8월 | 1박,가격 대비 너무 좋아요,"['바닷가 바로 앞이라 전망도 좋고, 루프탑 수영장이 있어서 아이들과 물놀이 하기도 좋아요. 탈수 서비스가 있어서 젖은 수영복 말리기도 좋았구요. 바닥이나 벽지는 좀 오래된 느낌이라 쾌적한 느낌이 아니라 별 뺐지만 침구는 세상 너무 편해서 꿀잠 잤어요. 욕실도 넓고 씻기도 넘 편해요.']"
2106,그라벨 호텔 (Grabel Hotel),9.2,Junghee (대한민국),유아/아동 동반 가족 여행객,시티뷰 키즈룸 (온돌),2020년 8월 | 3박,키즈룸 좋아요,"['룸에 텐트와 주방놀이, 포크레인 장난감이 있어서 아이들이 재미있게 놀았어요 직원분들도 다 친절하시고 호텔옆에 편의점도 있고 스타벅스도 있어서 편했어요']"
2107,그라벨 호텔 (Grabel Hotel),9.2 최고,Jungyoon (대한민국),유아/아동 동반 가족 여행객,객실정보없음,2020년 6월 | 1박,비가와서 루스풀이용불가,['직원분들 친절하십니다 위생깨끗 공항근처라 위치가 좋았어요 비가와서 루스풀이용불가했고요 방음이 잘안되서 새벽에도 애들뛰고 떠드는게 들렸습니다']
2108,그라벨 호텔 (Grabel Hotel),9.6,Gayeong (대한민국),유아/아동 동반 가족 여행객,패밀리 트윈룸,2020년 2월 | 1박,또 가고싶음,['직원분들 너무 친절하시고 전반적으로 모두 만족했습니다']
2109,그라벨 호텔 (Grabel Hotel),9.2,SAEMI (대한민국),나홀로 여행객,트윈룸 시티뷰,2019년 9월 | 1박,그라벨호텔 추천입니다:),"['공항이랑도 가깝고, 렌트카 반납장소가 많이 몰려있는 곳과도 가까워서 좋았어요:) 무엇보다 객실이 너무 청결해서 좋았고, 수영복을 안가져가서 즐기진 못했지만 풀장도 넘 좋았습니다 ㅎㅎㅎㅎ 호텔 바로 옆에 편의점도 있고, 호텔 1층에 카페도 있어서 이점도 너무 좋았어요 ㅎㅎㅎㅎ']"
2110,그라벨 호텔 (Grabel Hotel),9.2 최고,YOUNJEONG (대한민국),청소년 동반 가족 여행객,객실정보없음,2019년 2월 | 2박,정말 만족합니다.,"['직원들 무척 친절하고요~ 숙소넘나 깨끗하고, 넓고 !! 조식은 무난(인당 15.000원씩) 내고 먹어써용 ㅎㅎ 위치가 애매해서 렌트하시는분들께 좋을 거 같아용!']"
2111,그라벨 호텔 (Grabel Hotel),9.2 최고,Saeri (대한민국),나홀로 여행객,객실정보없음,2019년 9월 | 1박,최고,"['위치도 공항과 가까워서 좋고, 직원분들도 친절하시고, 방 분위기도 좋았는데... 이불을 걷어보니 꼬불거리는 털... 서너개가 흩어져 있더라고요... 찝찝했지만 피곤해서 대충 썼습니다']"
2112,그라벨 호텔 (Grabel Hotel),10.0 최고,Kim,커플/2인 여행객,객실정보없음,2019년 5월 | 1박,좋아요,['가격대비 되게 좋네요 ㅎㅎㅎ 추천 드려요!']
2113,그라벨 호텔 (Grabel Hotel),10.0,Nakazawa (대한민국),커플/2인 여행객,더블 시티뷰,2020년 10월 | 2박,잘 쉬다 갔어요 ,['위치도 좋고 서비스도 좋습니다 :)']
2114,그라벨 호텔 (Grabel Hotel),9.6 최고,mansoo (대한민국),커플/2인 여행객,객실정보없음,2019년 11월 | 1박,최고,"['주변에 걸어서 갈 수 있는 식당들이 많지 않아 아쉬웠습니다만 넓은 주차장, 청결상태 등 전체적으로 매우 만족하였습니다.']"
2115,그라벨 호텔 (Grabel Hotel),10.0,Jeonghyeon (대한민국),출장 여행객,Deluxe Mountain View Twin Room,2021년 1월 | 1박,전반적으로 굿.,"['조식도 할인했었는데, 좋았어요.']"
2116,그라벨 호텔 (Grabel Hotel),10.0,SangJin (대한민국),유아/아동 동반 가족 여행객,오션 키즈룸,2022년 8월 | 2박,루프탑 수영장 굿,['전망도 좋고 주변 상권도 괜찮음']
